Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,61,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,31,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,4,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,354,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,67,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,33,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,8,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,1,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,337,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,45,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,38,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,6,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,426,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,52,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,55,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,5,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,2,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,406,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,61,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,43,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,5,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,2,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,474,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,73,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,40,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,3,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,1,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,415,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,56,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,39,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,5,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,1,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,393,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,66,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,46,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,3,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,1,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,469,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,71,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,43,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,6,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,1,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,597,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,92,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,60,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,7,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,1,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,590,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,95,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,55,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,4,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,2,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,514,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,91,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,55,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,2,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,419,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,71,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,51,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,4,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,337,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,31,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,38,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,6,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,3,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,633,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,82,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,69,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,8,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,1,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,404,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,64,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,44,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,6,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,1,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,490,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,75,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,42,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,7,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,4,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,477,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,61,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,31,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,3,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,394,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,68,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,53,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,13,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,1,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,514,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,81,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,50,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,5,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,516,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,78,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,52,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,4,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,330,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,46,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,29,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,2,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,441,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,68,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,34,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,4,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,428,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,54,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,46,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,4,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,1,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,436,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,56,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,30,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,3,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,442,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,45,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,42,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,10,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,3,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,446,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,46,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,29,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,3,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,535,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,85,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,51,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,8,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,1,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,403,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,58,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,27,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,2,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,1,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,329,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,43,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,21,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,1,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,1,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,452,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,58,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,40,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,7,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,7,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,404,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,59,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,51,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,11,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,1,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,562,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,97,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,63,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,9,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,1,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,496,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,78,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,78,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,11,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,3,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,470,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,85,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,50,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,7,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,550,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,80,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,71,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,14,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,1,5
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,334,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,46,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,34,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,10,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,358,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,55,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,39,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,7,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,2,5
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,432,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,81,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,31,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,7,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,4,5
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,525,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,89,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,39,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,9,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,460,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,87,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,47,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,8,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,2,5
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,377,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,59,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,33,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,6,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,1,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,576,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,122,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,88,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,15,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,4,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,455,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,79,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,57,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,5,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,2,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,441,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,56,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,39,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,4,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,2,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,440,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,94,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,46,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,5,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,3,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,478,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,92,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,61,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,8,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,1,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,461,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,74,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,53,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,8,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,440,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,77,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,52,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,6,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,1,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,536,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,101,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,83,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,16,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,2,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,539,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,91,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,70,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,9,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,1,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,466,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,76,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,51,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,3,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,470,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,83,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,49,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,8,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,428,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,67,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,32,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,5,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,2,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,530,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,84,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,52,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,7,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,2,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,533,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,92,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,34,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,4,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,5,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,467,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,81,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,36,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,9,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,1,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,533,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,84,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,52,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,5,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,1,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,451,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,88,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,43,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,7,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,4,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,440,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,63,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,43,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,2,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,1,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,510,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,88,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,61,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,10,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,1,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,467,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,76,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,45,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,9,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,477,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,88,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,40,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,7,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,2,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,439,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,68,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,47,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,7,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,1,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,415,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,62,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,37,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,7,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,2,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,390,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,72,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,43,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,1,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,2,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,545,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,95,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,72,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,4,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,2,5
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,355,1
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,66,2
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,54,3
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,12,4
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,2,5
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,438,1
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,87,2
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,60,3
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,6,4
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,1,5
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,443,1
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,88,2
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,77,3
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,12,4
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,1,5
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,332,1
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,71,2
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,45,3
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,9,4
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,3,5
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,353,1
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,70,2
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,43,3
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,9,4
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,2,5
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,426,1
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,71,2
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,58,3
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,7,4
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,2,5
